#?rerun filter ra dec type sh sw name
pdr3_wide HSC-I 237.75416971 19.27834281 coadd 8asec 8asec GB6J155100+191649
pdr3_wide HSC-I 238.43163259 23.80705786 coadd 8asec 8asec GB6J155342+234857
pdr3_wide HSC-I 239.01628401 24.44803908 coadd 8asec 8asec GB6J155602+242659
pdr3_wide HSC-I 239.33912292 54.67109556 coadd 8asec 8asec GB6J155722+544043
pdr3_wide HSC-I 239.4567316 16.31018007 coadd 8asec 8asec GB6J155749+161823
pdr3_wide HSC-I 240.88368065 17.19868891 coadd 8asec 8asec GB6J160331+171157
pdr3_wide HSC-I 240.90860976 15.90071268 coadd 8asec 8asec GB6J160338+155357
pdr3_wide HSC-I 241.11045902 17.74199479 coadd 8asec 8asec GB6J160426+174440
pdr3_wide HSC-I 241.56678526 18.2499534 coadd 8asec 8asec GB6J160616+181501
pdr3_wide HSC-I 242.08810002 28.47868704 coadd 8asec 8asec GB6J160820+282858
pdr3_wide HSC-I 242.34666714 35.37791659 coadd 8asec 8asec GB6J160924+352236
pdr3_wide HSC-I 242.65737841 53.40585733 coadd 8asec 8asec GB6J161037+532435
pdr3_wide HSC-I 242.80881254 26.92341314 coadd 8asec 8asec GB6J161113+265533
pdr3_wide HSC-I 243.16184565 29.64358395 coadd 8asec 8asec GB6J161233+293912
pdr3_wide HSC-I 243.38172345 31.50318149 coadd 8asec 8asec GB6J161329+312928
pdr3_wide HSC-I 243.58177582 50.46562039 coadd 8asec 8asec GB6J161418+502756
pdr3_wide HSC-I 243.92173544 47.18660201 coadd 8asec 8asec GB6J161542+471119
pdr3_wide HSC-I 244.41890912 35.00422263 coadd 8asec 8asec GB6J161735+350148
pdr3_wide HSC-I 246.10206433 48.52843231 coadd 8asec 8asec GB6J162423+483259
pdr3_wide HSC-I 246.45819558 40.48872576 coadd 8asec 8asec GB6J162552+402723
pdr3_wide HSC-I 246.82981764 48.52412293 coadd 8asec 8asec GB6J162718+483134
pdr3_wide HSC-I 247.19221546 25.49470481 coadd 8asec 8asec GB6J162842+252831
pdr3_wide HSC-I 247.20992592 13.29610217 coadd 8asec 8asec GB6J162849+131729
pdr3_wide HSC-I 248.33229305 21.21456049 coadd 8asec 8asec GB6J163319+211257
pdr3_wide HSC-I 248.3482528 47.31637494 coadd 8asec 8asec GB6J163323+471900
pdr3_wide HSC-I 250.12238361 32.09041355 coadd 8asec 8asec GB6J164029+320527
pdr3_wide HSC-I 250.45562928 37.30926863 coadd 8asec 8asec GB6J164149+371832
pdr3_wide HSC-I 251.17723112 26.32034672 coadd 8asec 8asec GB6J164442+261904
pdr3_wide HSC-I 255.49269424 22.44496656 coadd 8asec 8asec GB6J170155+222721
pdr3_wide HSC-I 256.16725325 32.33126239 coadd 8asec 8asec GB6J170440+322002
pdr3_wide HSC-I 256.37221514 22.268768 coadd 8asec 8asec GB6J170528+221557
pdr3_wide HSC-I 258.18316371 62.04585325 coadd 8asec 8asec GB6J171246+620250
pdr3_wide HSC-I 258.34412302 32.94108962 coadd 8asec 8asec GB6J171322+325624
pdr3_wide HSC-I 258.37128818 64.04685803 coadd 8asec 8asec GB6J171327+640301
pdr3_wide HSC-I 258.84573772 57.41119019 coadd 8asec 8asec GB6J171523+572434
pdr3_wide HSC-I 263.0989014 55.41467309 coadd 8asec 8asec GB6J173223+552456
pdr3_wide HSC-I 313.73689109 0.26049075 coadd 8asec 8asec GB6J205457+001519
pdr3_wide HSC-I 315.83131499 10.94415368 coadd 8asec 8asec GB6J210319+105623
pdr3_wide HSC-I 322.69178051 10.62433215 coadd 8asec 8asec GB6J213046+103732
pdr3_wide HSC-I 328.8634473 12.0835041 coadd 8asec 8asec GB6J215528+120444
pdr3_wide HSC-I 337.19999341 14.48014288 coadd 8asec 8asec GB6J222846+142905
pdr3_wide HSC-I 339.40464983 0.34413186 coadd 8asec 8asec GB6J223737+002028
pdr3_wide HSC-I 349.07584576 13.8079443 coadd 8asec 8asec GB6J231617+134818
pdr3_wide HSC-I 351.84153032 15.41036996 coadd 8asec 8asec GB6J232722+152433
pdr3_wide HSC-I 356.53699216 1.03031686 coadd 8asec 8asec GB6J234607+010137
8
